iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,P2_FLOW,P2_STATUS,P2_SPEED,P1_FLOW,P1_STATUS,P1_SPEED,plc3AttackerUnit,plc2AttackerUnit
10,2025-12-25 17:36:58.766589,5.026630265417397,5.279979195239122,79.09858130653947,79.2837372376691,58.319495954900844,56.57568800387097,58.23546457292875,209.70510493236247,1.0,1.0,283.767477384211,1.0,1.0,0,0
11,2025-12-25 17:37:03.794250,5.219574014782154,5.494325645994973,79.10177263773497,79.28609695656826,58.49624310996884,56.79002513995849,58.41277552774179,208.7612173727032,1.0,1.0,282.49094490602147,1.0,1.0,0,0
12,2025-12-25 17:37:09.085500,5.411665173634799,5.707146523908073,79.11824067947065,79.30004182029862,58.98935257530701,57.002916563764295,58.90463088493708,203.18327188055386,1.0,1.0,275.9037282117497,1.0,1.0,0,0
13,2025-12-25 17:37:14.641949,5.619582696449458,5.931300380274013,79.1216710731946,79.30253851087754,59.17690894151384,57.227060705813905,59.092856094538874,202.1845956489896,1.0,1.0,274.5315707221621,1.0,1.0,0,0
14,2025-12-25 17:37:20.191772,5.826492292998837,6.15392290018356,79.12509748012822,79.30503013809945,59.363499858137644,57.44967360548466,59.28011477913709,201.1879447602251,1.0,1.0,273.1610079487112,1.0,1.0,0,0
15,2025-12-25 17:37:25.799770,6.032391906197586,6.3750200179651655,79.12851987291745,79.30751670303746,59.549124508517124,57.670761196442115,59.466406084570835,200.19331878501814,1.0,1.0,271.79205083302094,1.0,1.0,0,0
16,2025-12-25 17:37:31.234888,6.237279500824978,6.594597657345636,79.1319382036558,79.30999820030937,59.733782067897494,57.89032940175839,59.651729148680566,199.20071987626065,1.0,1.0,270.4247185376732,1.0,1.0,0,0
17,2025-12-25 17:37:36.728571,6.441153073676344,6.8126617328579195,79.13535242423934,79.31247462446052,59.91747174179405,58.108384135313464,59.836083139605286,198.21015021579439,1.0,1.0,269.05903030427106,1.0,1.0,0,0
18,2025-12-25 17:37:42.276695,6.644010653911782,7.029218149624933,79.13876248636602,79.31494596996086,60.100192766170125,58.3249313015788,60.01946725596554,197.22161201565686,1.0,1.0,267.6950054535896,1.0,1.0,0,0
19,2025-12-25 17:37:47.535685,6.84585030340666,7.244272803114241,78.66368596803117,70.34709639914799,60.22717720285471,58.53970844871065,60.14891965692108,0.0,0.0,0.0,414.431403196882,1.0,1.0,0,0
20,2025-12-25 17:37:52.642758,7.043867073888598,7.409078328476858,78.68110775196801,70.4228971374752,60.39793684586596,58.70451173319759,60.320579171576625,0.0,0.0,0.0,412.6892248031982,1.0,1.0,0,0
21,2025-12-25 17:37:58.125891,7.240476176722617,7.5734255742540935,58.49657524612108,58.54771879272826,58.493641325349024,58.86836547566059,58.49360465659575,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22,2025-12-25 17:38:03.734918,7.215979329632039,7.516871531413639,58.46606595501807,58.510807293185906,58.464330351653224,58.811814304999004,58.46431653318563,0.0,0.0,0.0,0.0,0.0,0.0,0,0
23,2025-12-25 17:38:08.960462,7.190006673906475,7.461793298095775,58.434544797490666,58.473638944348295,58.433665957974455,58.75673869037885,58.4336639455034,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24,2025-12-25 17:38:13.760424,7.1626584606102375,7.40809062325017,58.35227027793579,58.382384978802136,58.35299139335061,58.70302435031532,58.35307340768033,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25,2025-12-25 17:38:19.020172,7.122500606238087,7.348469981656899,58.30742462657058,58.33453176420592,58.30861974343451,58.643405469498525,58.30872678356952,0.0,0.0,0.0,0.0,0.0,0.0,0,0
26,2025-12-25 17:38:24.464788,7.081482147098148,7.289709946009062,58.261926582011064,58.28640032976541,58.26365187104101,58.58464703580349,58.26378463538564,0.0,0.0,0.0,0.0,0.0,0.0,0,0
27,2025-12-25 17:38:30.006150,7.039671273475802,7.231742326052746,58.215862490293496,58.238030230787956,58.218151528735014,58.526680872232866,58.218310171523285,0.0,0.0,0.0,0.0,0.0,0.0,0,0
28,2025-12-25 17:38:35.339681,6.997131895961489,7.17450321119705,58.1693071049118,58.189455112081305,58.17217609415401,58.46944308045949,58.172360345367636,0.0,0.0,0.0,0.0,0.0,0.0,0,0
29,2025-12-25 17:38:40.651469,6.95392377844512,7.117932837566746,58.122325297566135,58.14070374206103,58.12577708324653,58.41287390795662,58.12598634724989,0.0,0.0,0.0,0.0,0.0,0.0,0,0
30,2025-12-25 17:38:46.603578,6.910102675389404,7.061975450677868,58.07497339331386,58.091800776369766,58.0790006506309,58.356917610735884,58.079234087628244,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31,2025-12-25 17:38:52.043344,6.865720477575324,7.006579159776095,58.02730028058867,58.042767364832876,58.03188807034549,58.301522307739525,58.03214466356125,0.0,0.0,0.0,0.0,0.0,0.0,0,0
32,2025-12-25 17:38:57.947252,6.820825367173088,6.951695782700768,57.97934836358357,57.993621653444116,57.98447619214907,58.24663982575398,57.98475480296718,0.0,0.0,0.0,0.0,0.0,0.0,0,0
33,2025-12-25 17:39:03.567130,6.775461981345639,6.8972806822805035,57.93115439248332,57.94437920892565,57.93679787044659,58.19222553585197,57.9370972833243,0.0,0.0,0.0,0.0,0.0,0.0,0,0
34,2025-12-25 17:39:09.349933,6.729671582797267,6.84329259582258,57.882750192470006,57.895053382136915,57.888882364033144,58.13823818292594,57.88920132271669,0.0,0.0,0.0,0.0,0.0,0.0,0,0
35,2025-12-25 17:39:15.022742,6.683492235305828,6.789693459539661,57.834163305384486,57.845655620987856,57.840755705771315,58.08463971015742,57.841092942125854,0.0,0.0,0.0,0.0,0.0,0.0,0,0
36,2025-12-25 17:39:20.158104,6.636958982159206,6.736448230152502,57.87783218187409,57.889546407015374,57.8786262040171,58.03141833150328,57.87868801722197,0.0,0.0,0.0,0.0,0.0,0.0,0,0
37,2025-12-25 17:39:25.384585,6.609060892487365,6.697656256627459,57.847053468099105,57.857219714698296,57.848233509074355,57.99262733978994,57.84831295201782,0.0,0.0,0.0,0.0,0.0,0.0,0,0
38,2025-12-25 17:39:30.598076,6.580469699309856,6.659557387413868,57.81581548288118,57.82470193808272,57.81739294847111,57.954529325701074,57.81748964892527,0.0,0.0,0.0,0.0,0.0,0.0,0,0
