iteration,timestamp,P79,ScadaCommand_P79,ScadaCommand_P1,ScadaCommand_V1,ScadaCommand_V2,T41,T42,P1,J2,J13,V1F,V2F
111.0,2025-01-16 11:36:04.878197,0.0,0,0,,,6.963650703430176,7.0298848152160645,0.0,58.16002655029297,58.093406677246094,-26.579788208007812,-15.007959365844727
112.0,2025-01-16 11:36:13.920868,0.0,0,0,,,6.817478656768799,6.9784650802612305,0.0,58.032745361328125,57.98702621459961,-24.750829696655273,-16.836923599243164
113.0,2025-01-16 11:36:22.836843,0.0,0,0,,,6.817478656768799,6.9111104011535645,0.0,57.90919876098633,57.876380920410156,-23.421470642089844,-18.16628646850586
114.0,2025-01-16 11:36:31.596859,0.0,0,0,,,6.543247222900391,6.8368425369262695,0.0,57.78758239746094,57.76397705078125,-22.31561279296875,-19.272144317626953
115.0,2025-01-16 11:36:40.357228,0.0,0,0,,,6.411578178405762,6.7582879066467285,0.0,57.66730880737305,57.65058898925781,-21.35068130493164,-20.237070083618164
116.0,2025-01-16 11:36:49.172042,0.0,0,0,,,6.411578178405762,6.676429748535156,0.0,57.54815673828125,57.536624908447266,-20.49480438232422,-21.09294319152832
117.0,2025-01-16 11:36:57.712245,0.0,0,0,,,6.1559624671936035,6.50499153137207,0.0,57.43001174926758,57.42235565185547,-19.728694915771484,-21.859054565429688
118.0,2025-01-16 11:37:05.895644,0.0,0,0,,,6.031290054321289,6.50499153137207,0.0,57.312767028808594,57.3079719543457,-19.038776397705078,-22.548969268798828
119.0,2025-01-16 11:37:14.519573,0.0,0,0,,,5.908355236053467,6.416137218475342,0.0,57.196353912353516,57.193607330322266,-18.414794921875,-23.172950744628906
120.0,2025-01-16 11:37:23.117874,0.0,0,1,,,5.7869553565979,6.325544834136963,0.0,57.08070373535156,57.07935333251953,-17.848556518554688,-23.73918914794922
121.0,2025-01-16 11:37:31.467922,0.0,0,1,,,5.921483039855957,6.261730670928955,0.0,67.33935546875,62.6004753112793,198.6942138671875,79.48367309570312
122.0,2025-01-16 11:37:39.945072,0.0,0,1,,,6.051493167877197,6.261730670928955,1.0,67.36181640625,62.62543869018555,197.5388946533203,79.4552993774414
123.0,2025-01-16 11:37:48.732951,0.0,0,1,,,6.176737308502197,6.293293476104736,1.0,67.38387298583984,62.65156173706055,196.42237854003906,79.40921020507812
124.0,2025-01-16 11:37:57.745924,0.0,0,1,,,6.29672908782959,6.3283772468566895,1.0,67.40548706054688,62.67893600463867,195.34864807128906,79.34385681152344
125.0,2025-01-16 11:38:06.404548,0.0,0,1,,,6.410076141357422,6.367493152618408,1.0,67.42652893066406,62.70771408081055,194.32699584960938,79.25614166259766
126.0,2025-01-16 11:38:14.840381,0.0,0,1,,,6.511534214019775,6.412065505981445,1.0,67.44660949707031,62.73827362060547,193.38787841796875,79.1370620727539
127.0,2025-01-16 11:38:23.114467,0.0,0,1,,,6.608959197998047,6.46739387512207,1.0,67.46625518798828,62.77318572998047,192.5260467529297,78.96345520019531
128.0,2025-01-16 11:38:31.438795,0.0,0,1,,,6.608959197998047,6.525645732879639,1.0,67.48560333251953,62.80918502807617,191.6957244873047,78.77385711669922
129.0,2025-01-16 11:38:39.973027,0.0,0,1,,,6.795423984527588,6.647272109985352,1.0,67.50470733642578,62.845848083496094,190.88917541503906,78.57353210449219
130.0,2025-01-16 11:38:48.931875,0.0,0,1,,,6.885305404663086,6.647272109985352,1.0,67.52359008789062,62.88297653198242,190.10231018066406,78.36503601074219
131.0,2025-01-16 11:38:57.961813,0.0,0,1,,,6.973291397094727,6.7098307609558105,1.0,67.54228210449219,62.920448303222656,189.33255004882812,78.1499252319336
132.0,2025-01-16 11:39:06.568880,0.0,0,1,,,7.059557914733887,6.773230075836182,1.0,67.56078338623047,62.95818328857422,188.57798767089844,77.92931365966797
133.0,2025-01-16 11:39:15.137916,0.0,0,0,,,7.131756782531738,6.837305068969727,1.0,67.53518676757812,62.85090255737305,187.3784637451172,76.44276428222656
134.0,2025-01-16 11:39:23.796081,0.0,0,0,,,6.975823879241943,6.896174430847168,0.0,58.16284942626953,58.0709228515625,-26.745784759521484,-10.537721633911133
135.0,2025-01-16 11:39:32.633967,0.0,0,0,,,6.827602863311768,6.860680103302002,0.0,58.04629898071289,57.98394012451172,-24.509531021118164,-12.773974418640137
136.0,2025-01-16 11:39:41.501772,0.0,0,0,,,6.691287517547607,6.817474365234375,0.0,57.93095397949219,57.88975524902344,-22.585268020629883,-14.698246002197266
137.0,2025-01-16 11:39:49.527959,0.0,0,0,,,6.566010475158691,6.762362480163574,0.0,57.81874084472656,57.791107177734375,-21.097990036010742,-16.185518264770508
138.0,2025-01-16 11:39:58.414901,0.0,0,0,,,6.4450507164001465,6.625744819641113,0.0,57.70954895019531,57.69034957885742,-19.994083404541016,-17.289411544799805
139.0,2025-01-16 11:40:07.710673,0.0,0,0,,,6.3273186683654785,6.625744819641113,0.0,57.60171127319336,57.58861541748047,-19.04596519470215,-18.23754119873047
140.0,2025-01-16 11:40:16.203630,0.0,0,0,,,6.212193965911865,6.475747585296631,0.0,57.49498748779297,57.486351013183594,-18.214868545532227,-19.068634033203125
141.0,2025-01-16 11:40:24.444421,0.0,0,0,,,6.0992512702941895,6.397263050079346,0.0,57.38924026489258,57.38383102416992,-17.478511810302734,-19.80497932434082
142.0,2025-01-16 11:40:32.621583,0.0,0,0,,,5.988174915313721,6.397263050079346,0.0,57.28437042236328,57.281246185302734,-16.821626663208008,-20.461872100830078
143.0,2025-01-16 11:40:41.142499,0.0,0,1,,,5.878716945648193,6.3169121742248535,0.0,57.1802978515625,57.1787223815918,-16.232755661010742,-21.050737380981445
144.0,2025-01-16 11:40:49.714824,0.0,0,1,,,5.997180938720703,6.260319709777832,1.0,67.30894470214844,62.461463928222656,197.45899963378906,78.28685760498047
145.0,2025-01-16 11:40:58.374529,0.0,0,1,,,5.997180938720703,6.260319709777832,1.0,67.37677001953125,62.64326858520508,196.9132537841797,79.61798095703125
146.0,2025-01-16 11:41:06.758906,0.0,0,1,,,6.247152328491211,6.333909511566162,1.0,67.39869689941406,62.670711517333984,195.82015991210938,79.5554428100586
147.0,2025-01-16 11:41:15.131878,0.0,0,1,,,6.363348960876465,6.333909511566162,1.0,67.42009735107422,62.69952392578125,194.77645874023438,79.47130584716797
148.0,2025-01-16 11:41:23.443596,0.0,0,1,,,6.467299938201904,6.377666473388672,1.0,67.44049835205078,62.72990798950195,193.8146514892578,79.35791015625
