iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,J5S_LEVEL,J1S_LEVEL,J4S_LEVEL,P2_FLOW,P2_STATUS,P1_FLOW,P1_STATUS,V5_FLOW,V5_STATUS,V1_FLOW,V1_STATUS,V4_FLOW,V4_STATUS,plc4AttackerUnit
237,2025-07-10 10:37:48.005664,10.071045764791961,10.156319133251223,69.86546723788574,68.04007494935166,66.77339444548637,66.7754695908475,66.76534900899328,10.071045764792153,69.8654669260133,61.451319133251225,0.0,0.0,178.28280437557322,1.0,0.0,0.0,104.30536865328577,1.0,0.0,0.0,1
238,2025-07-10 10:37:54.431791,10.071045783200166,10.156319133251223,69.86546723788577,68.04007494935206,66.77339444548713,66.77546959084825,66.76534900899402,10.071045783200365,69.86546692601333,61.451319133251225,0.0,0.0,178.2828043755725,1.0,0.0,0.0,104.30536865328577,1.0,0.0,0.0,1
239,2025-07-10 10:38:00.814823,10.071045802060176,10.156319133251223,69.86546723788568,68.04007494935391,66.77339444549128,66.77546959085227,66.7653490089982,10.071045802060402,69.86546692601324,61.451319133251225,0.0,0.0,178.28280437557683,1.0,0.0,0.0,104.30536865328577,1.0,0.0,0.0,1
240,2025-07-10 10:38:07.205316,10.071045822243253,10.156319133251223,70.48979722611269,69.23884703178558,68.37078752242593,68.3722095347761,68.36527395759389,10.071045822243608,70.48979697180411,61.451319133251225,0.0,0.0,145.3763082719576,1.0,0.0,0.0,85.0532019342154,1.0,0.0,0.0,1
241,2025-07-10 10:38:13.384620,10.07104584802411,10.156319133251223,70.48979716278345,69.23884696845583,68.37078745909551,68.37220947144574,68.36527389426347,10.071045848024438,70.48979690847487,61.451319133251225,0.0,0.0,145.37631160984523,1.0,0.0,0.0,85.0532019342154,1.0,0.0,0.0,1
242,2025-07-10 10:38:19.685104,10.071045872769755,10.156319133251223,70.48979716278346,69.23884696845552,68.37078745909487,68.37220947144513,68.36527389426281,10.071045872770101,70.48979690847489,61.451319133251225,0.0,0.0,145.37631160984452,1.0,0.0,0.0,85.0532019342154,1.0,0.0,0.0,1
243,2025-07-10 10:38:26.082012,10.071045898199294,10.156319133251223,70.48979716278349,69.2388469684557,68.37078745909524,68.37220947144546,68.36527389426318,10.071045898199642,70.4897969084749,61.451319133251225,0.0,0.0,145.37631160984233,1.0,0.0,0.0,85.05320772883351,1.0,0.0,0.0,1
244,2025-07-10 10:38:32.353180,10.071045923620987,10.156319133251223,70.48979716278346,69.23884696845569,68.3707874590952,68.37220947144543,68.36527389426315,10.071045923621325,70.48979690847489,61.451319133251225,0.0,0.0,145.37631160984452,1.0,0.0,0.0,85.0532019342154,1.0,0.0,0.0,1
245,2025-07-10 10:38:38.534053,10.071045948699505,10.156319133251223,70.48979716278349,69.23884696845568,68.37078745909511,68.37220947144536,68.36527389426305,10.071045948699844,70.4897969084749,61.451319133251225,0.0,0.0,145.37631160984233,1.0,0.0,0.0,85.05320772883351,1.0,0.0,0.0,1
246,2025-07-10 10:38:44.776250,10.071045973776032,10.156319133251223,70.48979716278349,69.238846968456,68.37078745909585,68.37220947144608,68.36527389426381,10.07104597377637,70.4897969084749,61.451319133251225,0.0,0.0,145.37631160984233,1.0,0.0,0.0,85.05320772883351,1.0,0.0,0.0,1
247,2025-07-10 10:38:51.088031,10.071045998852558,10.156319133251223,70.48979716278349,69.2388469684558,68.37078745909541,68.37220947144564,68.36527389426337,10.071045998852904,70.4897969084749,61.451319133251225,0.0,0.0,145.37631160984233,1.0,0.0,0.0,85.05320772883351,1.0,0.0,0.0,1
248,2025-07-10 10:38:57.343163,10.071046024276258,10.156319133251223,70.48979716278342,69.23884696845676,68.37078745909758,68.37220947144777,68.36527389426556,10.071046024276605,70.48979690847484,61.451319133251225,0.0,0.0,145.37631160984597,1.0,0.0,0.0,85.0532019342154,1.0,0.0,0.0,1
249,2025-07-10 10:39:03.698670,10.071046049697951,10.156319133251223,70.48979716278345,69.23884696845639,68.3707874590967,68.37220947144691,68.36527389426467,10.07104604969828,70.48979690847487,61.451319133251225,0.0,0.0,145.37631160984452,1.0,0.0,0.0,85.0532019342154,1.0,0.0,0.0,1
250,2025-07-10 10:39:10.008728,10.071046074433305,10.156319133251223,70.48979716278342,69.2388469684568,68.37078745909766,68.37220947144783,68.36527389426564,10.071046074433642,70.48979690847484,61.451319133251225,0.0,0.0,145.37631160984597,1.0,0.0,0.0,85.0532019342154,1.0,0.0,0.0,1
251,2025-07-10 10:39:16.327112,10.07104609951184,10.156319133251223,70.48979716278349,69.23884696845555,68.37078745909487,68.37220947144513,68.36527389426281,10.071046099512177,70.4897969084749,61.451319133251225,0.0,0.0,145.37631160984162,1.0,0.0,0.0,85.05320772883351,1.0,0.0,0.0,1
252,2025-07-10 10:39:22.593712,10.071046124588356,10.156319133251223,70.92029738473384,70.0067095619349,69.37275462467527,69.37379307302524,69.36872799363209,10.071046124588808,70.92029717011783,61.45131913325123,0.0,0.0,122.68598094601087,1.0,0.0,0.0,71.77807370680966,1.0,0.0,0.0,1
253,2025-07-10 10:39:28.854432,10.071046153896893,10.1563191642826,70.92029744838108,70.00670962558107,69.3727546883202,69.37379313667024,69.36872805727702,10.071046153897317,70.92029723376508,61.45131916428261,0.0,0.0,122.6859775913623,1.0,0.0,0.0,71.77806791219155,1.0,0.0,0.0,1
254,2025-07-10 10:39:35.226609,10.071046182275573,10.156319195313968,70.92029744838105,70.00670962558202,69.37275468832232,69.37379313667229,69.36872805727914,10.071046182276016,70.92029723376503,61.451319195313985,0.0,0.0,122.68597759136375,1.0,0.0,0.0,71.77807370680966,1.0,0.0,0.0,1
255,2025-07-10 10:39:41.564883,10.071046211266223,10.156319257376714,70.92029744838108,70.00670962558131,69.37275468832068,69.37379313667071,69.36872805727751,10.071046211266664,70.92029723376508,61.45131925737671,0.0,0.0,122.6859775913623,1.0,0.0,0.0,71.77806791219155,1.0,0.0,0.0,1
256,2025-07-10 10:39:47.803175,10.071046240251354,10.156319257376714,70.92029744838106,70.00670962558179,69.37275468832176,69.37379313667176,69.36872805727859,10.071046240251812,70.92029723376507,61.451319257376724,0.0,0.0,122.6859775913623,1.0,0.0,0.0,71.77806791219155,1.0,0.0,0.0,1
257,2025-07-10 10:39:51.104843,10.071046269850244,10.15631928840809,-1.3287321110055928e-09,-1.733304264917024e-09,1.0843614859368246e-10,8.195744840122644e-10,1.0860291013159441e-10,10.071046269831427,-1.2864418181379734e-09,61.45131928840802,0.0,0.0,0.0,0.0,0.0,0.0,-0.014143938500410513,1.0,0.0,0.0,0
258,2025-07-10 10:39:53.977211,10.071046050104052,10.1563190401571,61.093870578778755,61.10421490058558,61.11143095923453,61.4512375267528,61.11224817875773,9.8172483596949,61.09387059789433,61.45123771264606,0.0,0.0,0.0,0.0,-60.514222660685846,1.0,-6.393181889166044,1.0,-62.1717818654588,1.0,0
259,2025-07-10 10:39:57.077861,10.006232826773847,10.089730498754916,-8.491584139846965e-10,-1.1203256690350828e-09,1.1235396186748404e-10,7.950908582188276e-10,1.1251855767113739e-10,10.006232826755083,-8.782702138887544e-10,61.384730498754855,0.0,0.0,0.0,0.0,0.0,0.0,0.00973640709389656,1.0,0.0,0.0,0
260,2025-07-10 10:39:59.786980,10.006232607355633,10.089730281535294,61.02840040741359,61.038596587522946,61.04610459398825,61.38464892644399,61.04692731857549,9.751927499707879,61.02840042661353,61.384649112142014,0.0,0.0,0.0,0.0,-60.57951352033797,1.0,-6.421395884785852,1.0,-62.106488108497615,1.0,0
261,2025-07-10 10:40:03.116115,9.941349449140489,10.02321167642664,-8.57674081089499e-10,-1.1257789878982295e-09,1.1148766816404533e-10,7.930182505333505e-10,1.1165226396769867e-10,9.941349449121752,-8.86764223650971e-10,61.31821167642657,0.0,0.0,0.0,0.0,0.0,0.0,0.009729163821248221,1.0,0.0,0.0,0
262,2025-07-10 10:40:05.456400,9.941349229886413,10.023211428175651,60.96291078040062,60.9729712589039,60.98074799632396,61.31813021891583,60.981575810995224,9.686575992307597,60.96291079967833,61.318130404433866,0.0,0.0,0.0,0.0,-60.63970801335472,1.0,-6.447407925520565,1.0,-62.046287820862744,1.0,0
263,2025-07-10 10:40:08.744929,9.876401607477208,9.956757299970366,59.94967584451162,59.75209422967275,60.21879884422705,59.74148360263038,60.23181677265362,8.936817139483956,59.94967592796833,61.25175729997036,0.0,0.0,0.0,0.0,-122.68597265574499,1.0,-27.91199750731721,1.0,0.0,0.0,0
264,2025-07-10 10:40:11.657701,9.744999882488361,9.956757268938999,60.66542129006733,60.68857949793452,60.685149483548074,61.251628501248575,60.68611829063524,9.391118507146944,60.665421310422936,61.25162873925502,0.0,0.0,0.0,0.0,-72.41208315633685,1.0,-6.80790850253743,1.0,-79.60097331363158,1.0,0
265,2025-07-10 10:40:14.814341,9.667443559254805,9.871501350495254,60.58521812150524,60.60761843972191,60.60548673169231,61.16637327069111,60.60647659043579,9.311476807635483,60.58521814216005,61.166373508009585,0.0,0.0,0.0,0.0,-72.64218164721115,1.0,-6.907975762828755,1.0,-79.37088351468446,1.0,0
266,2025-07-10 10:40:17.723664,9.589640795865213,9.786491866305813,60.504921623809885,60.52662191797955,60.525702895097325,61.08136443022898,60.526712687404554,9.231712905249537,60.50492164474518,61.08136466690212,0.0,0.0,0.0,0.0,-72.85799640442292,1.0,-7.001784835551916,1.0,-79.15505137361833,1.0,0
267,2025-07-10 10:40:20.485392,9.511606877238584,9.701713546530883,60.42453922748864,60.44559271032144,60.4458064352506,60.99658671274556,60.44683508787473,9.1518353063249,60.424539248686834,60.99658694881354,0.0,0.0,0.0,0.0,-73.06039951799903,1.0,-7.089712370884627,1.0,-78.95265405466034,1.0,0
268,2025-07-10 10:40:23.455443,9.433356178756805,9.617151998302045,60.34407824727778,60.36453379307862,60.36580548577558,60.91202572801271,60.36685196603939,9.071852185056917,60.34407826872235,60.91202596351331,0.0,0.0,0.0,0.0,-73.25015298022208,1.0,-7.172111840532125,1.0,-78.76289769512823,1.0,0
269,2025-07-10 10:40:26.365505,9.354902247332511,9.532793687798558,60.26354515170042,60.28344770163476,60.285707453137356,60.827667944633795,60.2867707705112,8.991770990060495,60.263545173375796,60.827668179602604,0.0,0.0,0.0,0.0,-73.42800429682939,1.0,-7.249304845799998,1.0,-78.58504058390281,1.0,0
270,2025-07-10 10:40:29.608561,9.276257827036916,9.448625874843938,60.18294577691144,60.202336684329644,60.20551922673283,60.743500624676024,60.20659843457672,8.911598654624353,60.18294579880302,60.74350085914652,0.0,0.0,0.0,0.0,-73.59467200046765,1.0,-7.321612987993831,1.0,-78.41838157219172,1.0,0
271,2025-07-10 10:40:32.464838,9.197434904833647,9.36463655871308,60.102285616143426,60.121202926178135,60.125247215397444,60.65951176964847,60.12634140834134,8.831341628855832,60.10228563823747,60.65951200365208,0.0,0.0,0.0,0.0,-73.7508108829843,1.0,-7.389325998019558,1.0,-78.2622339977479,1.0,0
272,2025-07-10 10:40:35.489202,9.118444753231842,9.280814484591735,60.021569406218624,60.0400481803922,60.04489721959972,60.57569012671492,60.04600553511222,8.751005756064018,60.02156942850224,60.57569036028122,0.0,0.0,0.0,0.0,-73.89706704429955,1.0,-7.452727812164994,1.0,-78.11597493912359,1.0,0
273,2025-07-10 10:40:38.616152,9.03929795228159,9.197149059509984,59.94080173342426,59.958874262716115,59.96447480889564,60.49202510477651,59.9655964258172,8.67059664717853,59.94080175588534,60.492025337933306,0.0,0.0,0.0,0.0,-74.03403443277057,1.0,-7.512082085554539,1.0,-77.97901624257975,1.0,0
274,2025-07-10 10:40:41.775568,8.960004451472086,9.113630321157963,59.85998672495186,59.87768277067996,59.883985079973584,60.40850674339368,59.88511921745379,8.590119439198569,59.85998674757905,60.40850697616702,0.0,0.0,0.0,0.0,-74.16227802366393,1.0,-7.567637986767295,1.0,-77.85076685706827,1.0,0
275,2025-07-10 10:40:44.702325,8.880573595218259,9.030248944541473,59.77912820006687,59.79647520359113,59.80343277890695,60.32512571917888,59.804578694913886,8.509578917017622,59.77912822284953,60.32512595159324,0.0,0.0,0.0,0.0,-74.28233092184655,1.0,-7.619633095146128,1.0,-77.73071106157659,1.0,0
276,2025-07-10 10:40:47.701418,8.801014158669352,8.946996152049227,59.69084889688589,59.70794277325194,59.716031619441175,60.241871459235874,59.717214749382855,8.42221497399735,59.69084892010939,60.24187169314192,0.0,0.0,0.0,0.0,-75.1220522118956,1.0,-7.767071358557587,1.0,-78.2296016058126,1.0,0
277,2025-07-10 10:40:50.939853,8.720555342130428,8.863209024056532,59.60917693287369,59.625982705367186,59.63462191835626,60.1580846280828,59.635815117197694,8.34081534211326,59.609176956227465,60.15808486168776,0.0,0.0,0.0,0.0,-75.22274529094375,1.0,-7.810643989500932,1.0,-78.1289056294554,1.0,0
278,2025-07-10 10:40:53.945697,8.639988685534252,8.779529748442513,59.527472373731634,59.54401058103099,59.553163979466454,60.074405630040715,59.55436663986273,8.25936686506015,59.52747239720735,60.07440586336384,0.0,0.0,0.0,0.0,-75.31701213849828,1.0,-7.851423614511077,1.0,-78.03464457651899,1.0,0
279,2025-07-10 10:40:56.584870,8.559321062646646,8.695951431722705,59.44573805818783,59.462027650105064,59.4716613792498,59.99082757288611,59.472872926111606,8.177873151572797,59.44573808177766,59.99082780594543,0.0,0.0,0.0,0.0,-75.40522940473693,1.0,-7.889589866749702,1.0,-77.94641282373505,1.0,0
280,2025-07-10 10:40:59.561427,8.478558951981066,8.612467618471252,59.36397594767831,59.38003450124466,59.39011699317633,59.907344002301244,59.39133688458667,8.096337110294767,59.36397597137491,59.90734423511367,0.0,0.0,0.0,0.0,-75.48780561023705,1.0,-7.925299200906011,1.0,-77.86384241285305,1.0,0
281,2025-07-10 10:41:02.532929,8.397708404940802,8.529072238594246,59.28218821842689,59.298031994397085,59.3085337059762,59.82394884930624,59.30976142952469,8.014761655463817,59.28218824222336,59.82394908188763,0.0,0.0,0.0,0.0,-75.56507394554046,1.0,-7.9587022770510885,1.0,-77.78657407754963,1.0,0
282,2025-07-10 10:41:05.336007,8.316775098007813,8.44575961207734,59.20037768599678,59.21602121987165,59.226914744677835,59.74063643492399,59.22814980508579,7.933150031241014,59.20037770988669,59.74063666728931,0.0,0.0,0.0,0.0,-75.63734732002558,1.0,-7.98995265256508,1.0,-77.71430649768263,1.0,0
283,2025-07-10 10:41:07.315158,8.235764383973756,8.362524392662628,59.11854430818477,59.13400213039608,59.14526149949749,59.65740141380582,59.14650345548029,7.851503681837762,59.118544332162074,59.65740164596888,0.0,0.0,0.0,0.0,-75.70498789732483,1.0,-8.019183603664715,1.0,-77.64666012576527,1.0,0
284,2025-07-10 10:41:10.376002,8.15468122411175,8.279361618766533,59.03669063558565,59.05197567607216,59.063576797780115,59.57423882529675,59.06482522008731,7.769825446633973,59.03669065964471,59.57423905727059,0.0,0.0,0.0,0.0,-75.76826512718071,1.0,-8.046525509257663,1.0,-77.58337710129126,1.0,0
285,2025-07-10 10:41:13.601094,8.07353029093699,8.196266622449823,58.954818082955086,58.969942343780296,58.9818627645438,59.49114400228615,58.98311725009992,7.688117476823583,58.95481810709064,59.49114423408301,0.0,0.0,0.0,0.0,-75.827460048572,1.0,-8.072105850942535,1.0,-77.52418507720904,1.0,0
286,2025-07-10 10:41:16.571724,7.992315960151921,8.113235029318819,58.87292820429035,58.887902798162706,58.900121466199344,59.40811257114387,58.90138163431638,7.606381861205565,58.87292822849739,59.40811280277517,0.0,0.0,0.0,0.0,-75.88281893276871,1.0,-8.09601444530017,1.0,-77.46881750108514,1.0,0
287,2025-07-10 10:41:19.729725,7.911042338744721,8.030262736068277,58.79102201166656,58.805857284745755,58.81835461498681,59.32514042930213,58.81962010921796,7.524620336261967,58.79102203594048,59.32514066077862,0.0,0.0,0.0,0.0,-75.93459964027716,1.0,-8.11838167123824,1.0,-77.41703969088576,1.0,0
288,2025-07-10 10:41:23.044246,7.82971325668359,7.9473459021499036,58.77258105428724,58.78660925232617,58.79492896982502,59.24223916325657,58.79597333904316,7.500973547108509,58.772581076060455,59.2422393783126,0.0,0.0,0.0,0.0,-69.58720972079391,1.0,-7.282027054316131,1.0,-71.92523382855143,1.0,0
289,2025-07-10 10:41:25.782836,7.755182488491462,7.870311011174726,58.697129969087285,58.710945726246145,58.71967828573647,59.16520449556682,58.7207303351268,7.425730543435424,58.69712999096569,59.16520471037959,0.0,0.0,0.0,0.0,-69.66857195379816,1.0,-7.317206180914582,1.0,-71.84387739016529,1.0,0
290,2025-07-10 10:41:28.425984,7.680564575065912,7.793363257067813,58.62165386606635,58.635273144359566,58.644389463262954,59.088256949212855,58.64544868728969,7.350448895824814,58.6216538880427,59.088257163799085,0.0,0.0,0.0,0.0,-69.7443278937726,1.0,-7.3499631571394275,1.0,-71.76811275826367,1.0,0
291,2025-07-10 10:41:31.349807,7.6058655275969524,7.716496652674313,58.5461544800577,58.55959203323175,58.56906507112828,59.01139053808072,58.570130995577806,7.2751312043238645,58.54615450212522,59.01139075245604,0.0,0.0,0.0,0.0,-69.8148715747493,1.0,-7.380454437679873,1.0,-71.69757197459603,1.0,0
292,2025-07-10 10:41:34.064943,7.531090925394518,7.639705603001096,58.470634644842455,58.48390359834512,58.4937083246273,58.934599668188,58.49478049340764,7.1997807023499645,58.4706346669948,58.93459988236701,0.0,0.0,0.0,0.0,-69.8805130087976,1.0,-7.408824887988885,1.0,-71.63191895131149,1.0,0
293,2025-07-10 10:41:37.090312,7.45624601907359,7.562984867176818,58.395094174883965,58.40820756479997,58.41832050426373,58.85787909959791,58.419398513007266,7.124398722132393,58.39509419711529,58.85787931359412,0.0,0.0,0.0,0.0,-69.9416520245677,1.0,-7.435242551991905,1.0,-71.5707799355414,1.0,0
294,2025-07-10 10:41:40.096117,7.3813356289912315,7.486329616662547,58.31953565778845,58.33250502358677,58.342904440372195,58.7812240046292,58.34398789764456,7.048988106939839,58.319535680093296,58.78122421845525,0.0,0.0,0.0,0.0,-69.99855807180211,1.0,-7.459829116669425,1.0,-71.51387099099793,1.0,0
295,2025-07-10 10:41:42.823576,7.306364291636744,7.409735317003258,58.24396040994425,58.256796412573664,58.26746212042736,58.70462984964512,58.26855066001554,6.973550869469168,58.24396043231749,58.70463006331282,0.0,0.0,0.0,0.0,-70.0515179840977,1.0,-7.4827062690019375,1.0,-71.46090818139328,1.0,0
296,2025-07-10 10:41:45.580770,7.231336226886042,7.333197745508559,58.168369736583436,58.18108221774651,58.191995474654824,58.628092412695324,58.19308875421708,6.8980889638181075,58.16836975902033,58.62809262621564,0.0,0.0,0.0,0.0,-70.10081569774229,1.0,-7.5039927986608745,1.0,-71.4116162623668,1.0,0
297,2025-07-10 10:41:48.521798,7.156255370887333,7.256712961963143,58.09276498543252,58.10536301386022,58.116506329006306,58.55160775429403,58.11760402696941,6.8226042367075594,58.09276500792863,58.55160796767721,0.0,0.0,0.0,0.0,-70.14667720284251,1.0,-7.523798803390491,1.0,-71.36575185995753,1.0,0
